trx_id,user_id,card_number,card_expire_dt,trx_at,amount,currency,merchant_country,merchant_lat,merchant_lon,ip_address,user_agent
8f95d220-643b-4bca-ae87-13d910e51785,f21312b9-acfb-4d1a-ae31-9ecbfc9d6526,4525748407016353,03/31,2026-04-21 03:34:30,1316300.0,KRW,KR,36.6009,126.665,153.1.144.64,Mozilla/5.0 (Android 3.1; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0
bb8dd8bd-a8b1-460b-94e0-97df9b54e7e3,4b0b19ba-536b-448b-843e-2f7ad31a6669,4247558219856509,03/27,2026-04-21 03:46:11,1031.47,GBP,KW,-59.4842715,21.467845,126.199.27.177,Opera/9.20.(X11; Linux x86_64; da-DK) Presto/2.9.179 Version/10.00
1b8b4ae2-1606-49e8-a003-0a68f7efab37,413a69f1-fbae-4fba-82c7-55c3086e31f7,4658697956518401,01/29,2026-04-21 03:52:12,1273785.0,KRW,KR,36.6009,126.665,2.105.28.33,Opera/9.59.(Windows NT 6.0; ml-IN) Presto/2.9.171 Version/11.00
c249a142-44ca-4761-90e3-cef53425c9e7,84ff84f4-99c6-4112-8dc9-d4b7c6b8e472,4291427956023746,10/26,2026-04-21 03:53:40,2595.57,USD,AE,-6.4027155,22.930873,57.248.38.36,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/15.4d7229.0 Mobile/35M324 Safari/536.2"
30c74358-4f55-4bd0-a6fc-d7fdc6c82e91,1bb119aa-e0ac-4c7a-84a5-cd3163d7d519,4401906561685038,05/30,2026-04-21 04:01:07,294802.0,KRW,KR,37.1759,128.9889,80.97.202.57,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/27.0.889.0 Safari/532.0"
a2c55022-4800-42cf-8c8a-f5c7bae9c8da,e6d854ab-5f37-4cb8-8c8c-661dbf1cafc1,4230818750449794,10/28,2026-04-21 04:32:21,191172.0,KRW,KR,36.82167,128.63083,140.211.242.23,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/50.0.822.0 Safari/534.2"
5c15dd90-d38f-44fe-97f2-a031783361c6,872fb273-bd5d-491f-aea7-140bddf63a51,4156113134369888,08/29,2026-04-21 04:58:47,1403893.0,KRW,KR,36.6009,126.665,30.34.111.210,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0)
895e061c-a3c9-4471-a271-b9e2ee45bc2c,413a69f1-fbae-4fba-82c7-55c3086e31f7,4658697956518401,01/29,2026-04-21 05:18:25,2259.35,JPY,CL,86.853523,-122.929861,2.11.22.91,Opera/9.59.(Windows NT 6.0; ml-IN) Presto/2.9.171 Version/11.00
52ce967b-5153-467c-88dc-0f73795599d2,b13ad8a4-f65c-46cf-9f9e-8a2801a465a6,4611025952638138,03/29,2026-04-21 05:26:31,1178.0,GBP,KN,-72.5116265,86.014071,107.209.142.108,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0)
c04e32da-0e4b-446c-bffe-02c4cbcfacbb,1983173e-105c-43e8-9993-aa7b89e215b3,4866725019758686,04/34,2026-04-21 05:28:14,1917.62,GBP,LV,46.4320315,51.060399,83.75.130.79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3 rv:2.0; ht-HT) AppleWebKit/533.48.5 (KHTML, like Gecko) Version/5.0.5 Safari/533.48.5"
9c35f871-ae8b-4bfb-8157-df7be3dafa2d,223cb323-c6bd-4da3-85a9-5bd8778898ed,4429311977017280,05/35,2026-04-21 05:35:06,1124781.0,KRW,KR,36.6009,126.665,180.252.165.17,Mozilla/5.0 (Android 3.2.2; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0
b699aab2-963e-4530-bc94-44683db7c827,86ee1127-20b0-4646-95cb-5657f3579dd7,4434793801617158,09/28,2026-04-21 05:48:33,981655.0,KRW,KR,36.82167,128.63083,161.10.108.255,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2; rv:1.9.6.20) Gecko/9831-06-08 17:13:58 Firefox/7.0
86ac3965-e215-44b8-b2b0-ba1314dbbce7,087c0686-5768-4031-86d1-6454c9c3c357,4771157377550303,12/35,2026-04-21 06:36:29,1393743.0,KRW,KR,37.65639,126.835,36.66.152.35,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0)
e23acb1e-822c-471c-9407-4f494306e03f,bd6279f7-d5b0-4382-938c-527ff0762153,4209990028360793,10/32,2026-04-21 07:13:59,604359.0,KRW,KR,37.1759,128.9889,192.226.129.110,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.0)
77a9b3cb-0511-407e-82d5-360910544acc,1bb119aa-e0ac-4c7a-84a5-cd3163d7d519,4401906561685038,05/30,2026-04-21 07:20:22,2573.53,GBP,TH,-42.6647355,133.156953,178.74.11.234,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/27.0.889.0 Safari/532.0"
4fdaff4b-623d-4306-b29c-a3b87401f406,b5ff1843-8ba4-420d-9ffb-f76f2ead5952,4431311291524777,08/28,2026-04-21 07:30:45,1438813.0,KRW,KR,36.20389,127.08472,53.231.74.53,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/55.0.876.0 Mobile/31Y668 Safari/535.0"
e096b945-9699-450e-a271-8fa960b2a3e3,54943873-35c1-499d-b6bc-a599962b5c22,4332845867920448,12/35,2026-04-21 07:32:46,797997.0,KRW,KR,36.6009,126.665,1.206.105.52,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0)
a63d5273-99cf-4117-9ab0-b2c2e78afd8c,cf81b89d-fc64-472f-bc61-a1d053b73429,4977476575840569,08/34,2026-04-21 07:36:44,1240.17,EUR,LB,61.401274,-74.936463,86.204.193.203,Opera/8.26.(X11; Linux i686; pl-PL) Presto/2.9.163 Version/12.00
b9dd360c-ccc5-4377-8d03-713514773330,113a5f85-49e9-4785-b4e3-1c222a4aef7e,4495185994123688,08/35,2026-04-21 07:44:14,382422.0,KRW,KR,37.1759,128.9889,182.165.34.53,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/35.0.867.0 Mobile/02H729 Safari/532.1"
d8c662a5-91a4-49e8-936e-ff3d385afc4e,47435167-ee46-4bcf-9471-8fb662e83545,4747618534289086,08/34,2026-04-21 07:49:23,1273.05,USD,LY,-63.3507925,156.786308,210.83.171.206,Opera/9.91.(Windows NT 5.01; te-IN) Presto/2.9.167 Version/10.00
cabe14bb-adb0-4d4c-ae31-57033869eff0,d263aa3a-a5e8-471c-aa43-ca479bfa3920,4892104005190916,09/28,2026-04-21 08:06:05,375494.0,KRW,KR,36.20389,127.08472,177.156.161.99,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0 rv:4.0; mg-MG) AppleWebKit/534.45.4 (KHTML, like Gecko) Version/5.0.3 Safari/534.45.4"
3134e5e7-b289-401b-a5c0-2637a846e162,acd4d9f9-7202-451b-802e-4e9ac4395e18,4735793676628831,11/29,2026-04-21 08:19:29,2067.64,EUR,TL,52.50736,-39.125183,113.141.38.245,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1)
9b860fb6-cb41-40f3-b28d-92e9b76e7653,03481611-0f38-4d41-b664-7eebb65993af,4097019556830129,06/28,2026-04-21 08:22:24,787239.0,KRW,KR,36.6009,126.665,86.137.74.79,Opera/9.70.(Windows NT 5.2; kk-KZ) Presto/2.9.161 Version/12.00
bdfc797e-eb7a-439a-a90c-a99930a7c17c,5d569b33-eaf2-4a32-bc3d-f11ba1675873,4263630889097208,05/36,2026-04-21 08:28:14,1359971.0,KRW,KR,37.65639,126.835,214.69.238.238,Opera/8.27.(Windows NT 5.0; unm-US) Presto/2.9.165 Version/11.00
3e2c8cd9-7969-418a-a559-221930a9aa22,cf2bebd2-1f13-4547-9a54-ab911c9cc78d,4939327808683143,02/32,2026-04-21 08:52:11,513579.0,KRW,KR,36.6009,126.665,216.220.201.173,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0)
0add934b-6295-46bf-9615-04f240a46d58,8a52e86b-6510-4b26-9637-4b60b637fdf6,4550347095689601,04/35,2026-04-21 08:55:44,1454645.0,KRW,KR,37.1759,128.9889,89.166.4.214,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0 rv:4.0; ln-CD) AppleWebKit/534.32.3 (KHTML, like Gecko) Version/5.0.5 Safari/534.32.3"
0eac5fc5-7627-4151-a82e-9e9ac9c86855,f74fa32e-14b7-468c-b7fc-5203adf336ec,4641483028764830,05/31,2026-04-21 09:06:21,1202.46,GBP,RS,80.200124,-54.195639,161.150.127.195,Mozilla/5.0 (Android 1.6; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0
f521aea8-997c-4646-82ee-77f639011485,2ef3781a-b57f-475f-8282-3ff7fabe4459,4658055368357571,05/30,2026-04-21 09:07:13,829708.0,KRW,KR,36.20389,127.08472,6.212.62.103,Mozilla/5.0 (Android 3.2; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0
bd591950-e67b-4473-a86e-0f36fda12e67,5047c586-7d48-46a4-83c1-c9fb9ca3e91d,4380913219014426,09/35,2026-04-21 09:12:18,687193.0,KRW,KR,36.6009,126.665,113.132.31.84,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/42.0.898.0 Safari/531.1"
71eb4ef8-92e6-48d9-942c-c3508bfaebc4,e16f12d0-17a3-41f2-bcff-1367b56740d1,4404493363665879,06/27,2026-04-21 09:12:32,388776.0,KRW,KR,36.82167,128.63083,117.142.120.17,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.15.5 (KHTML, like Gecko) Version/5.0 Safari/535.15.5"
68d4d191-35d9-4d63-a5f7-98e96e24d56d,bfa2e306-6754-423c-888e-ea19d2c4497c,4741767655252955,01/27,2026-04-21 09:19:46,1390622.0,KRW,KR,37.1759,128.9889,128.192.49.196,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.0)
1ee5ee01-1bd4-4013-ad35-dcba8daff60b,38757948-4e0f-4ad9-8eb6-6ac90b7522f6,4084947167700700,05/32,2026-04-21 09:23:06,1015709.0,KRW,KR,36.82167,128.63083,16.4.151.160,Opera/8.93.(Windows NT 5.2; bs-BA) Presto/2.9.178 Version/11.00
f64b9619-3159-4b93-8a4b-1e57fa5abaff,86ee1127-20b0-4646-95cb-5657f3579dd7,4434793801617158,09/28,2026-04-21 09:32:02,1134413.0,KRW,KR,34.8825,128.62667,22.87.70.188,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2; rv:1.9.6.20) Gecko/9831-06-08 17:13:58 Firefox/7.0
919c9277-01f4-49e4-b1e7-d1ae7916b1dc,4e32819c-d330-4079-be05-aab7d36294ff,4229098586691405,09/26,2026-04-21 09:44:00,540.33,JPY,EC,51.39426,103.495363,10.156.207.59,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6; rv:1.9.2.20) Gecko/3052-01-09 23:32:18 Firefox/4.0
a494cab8-69d0-42c0-a2c6-9441eefde9a2,087c0686-5768-4031-86d1-6454c9c3c357,4771157377550303,12/35,2026-04-21 09:50:13,1403339.0,KRW,KR,37.65639,126.835,138.63.74.240,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0)
ea75aa0e-3c1b-4bdf-97fc-6b89aa9c54fd,9f42c13c-cadf-493f-98c1-f5f37e0fc788,4672563034512729,08/27,2026-04-21 09:50:51,344346.0,KRW,KR,36.6009,126.665,126.154.93.88,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_7; rv:1.9.6.20) Gecko/3847-03-26 16:40:36 Firefox/6.0
fc9918c9-847c-4747-99e7-c0c4fd8153bd,4b0b19ba-536b-448b-843e-2f7ad31a6669,4247558219856509,03/27,2026-04-21 09:59:39,721829.0,KRW,KR,37.1759,128.9889,52.32.248.180,Opera/9.20.(X11; Linux x86_64; da-DK) Presto/2.9.179 Version/10.00
2f24a901-a040-4c75-acde-6217d71282a3,f74fa32e-14b7-468c-b7fc-5203adf336ec,4641483028764830,05/31,2026-04-21 10:24:49,523966.0,KRW,KR,36.20389,127.08472,78.81.74.104,Mozilla/5.0 (Android 1.6; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0
38660c35-105b-429f-86c3-cbc424ea9449,8c96d13a-cd47-48b8-b5ca-f24bd639703d,4268882958198921,05/35,2026-04-21 10:30:33,2675.87,JPY,CD,-41.7238905,-21.326797,63.232.211.168,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.0)
2bbf5961-4098-49b1-a70d-7bb1579da29b,86ee1127-20b0-4646-95cb-5657f3579dd7,4434793801617158,09/28,2026-04-21 10:35:39,291194.0,KRW,KR,37.65639,126.835,176.251.8.10,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2; rv:1.9.6.20) Gecko/9831-06-08 17:13:58 Firefox/7.0
247b7f7b-8a29-4ad5-8092-598dc96d807a,91a9aa2a-a082-4baa-9727-3fa73e9657ad,4706952428267992,11/27,2026-04-21 10:37:34,1930.31,JPY,US,-25.0251165,-138.540349,184.235.224.22,Opera/8.58.(Windows NT 6.2; ti-ER) Presto/2.9.162 Version/11.00
760ee4a6-e04d-493f-9e4c-c465a12b8dc3,982abc14-8b11-4bb8-9f27-53da245cbf4d,4914468511969335,03/28,2026-04-21 10:50:36,913.81,EUR,SV,86.9372625,60.68412,89.220.26.17,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8042-09-29 06:23:13 Firefox/14.0
f53a737f-da55-4e17-8e8d-4f0f9567ba30,b13ad8a4-f65c-46cf-9f9e-8a2801a465a6,4611025952638138,03/29,2026-04-21 10:54:19,1497325.0,KRW,KR,36.20389,127.08472,92.207.132.26,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0)
024ea65e-2f48-4382-b2d4-0ee4c6bd1430,bd6279f7-d5b0-4382-938c-527ff0762153,4209990028360793,10/32,2026-04-21 10:57:57,1371929.0,KRW,KR,37.1759,128.9889,198.100.229.144,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.0)
7c6b5014-7db1-47d0-819a-f814caba1884,4e32819c-d330-4079-be05-aab7d36294ff,4229098586691405,09/26,2026-04-21 11:01:21,604606.0,KRW,KR,36.82167,128.63083,194.109.213.29,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6; rv:1.9.2.20) Gecko/3052-01-09 23:32:18 Firefox/4.0
f96cf869-6f99-4fbc-89d2-f917910b1b5a,121e7c57-2bcf-4de8-8a40-8d1d163fd65a,4726240170904814,03/30,2026-04-21 11:17:41,1417556.0,KRW,KR,34.8825,128.62667,126.35.99.175,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.28.4 (KHTML, like Gecko) Version/5.0 Safari/535.28.4"
1e0e5cca-0174-4b58-a1ec-5e5d0fe0cc6c,3e0b1d06-e28b-4e97-9b94-b8e16901b6ab,4644285829173013,12/27,2026-04-21 11:21:56,763370.0,KRW,KR,36.82167,128.63083,194.168.130.184,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nr-ZA) AppleWebKit/533.39.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.39.2"
ff7368bf-9802-4689-ac5a-c7b1b09d8e97,d263aa3a-a5e8-471c-aa43-ca479bfa3920,4892104005190916,09/28,2026-04-21 11:25:31,799903.0,KRW,KR,36.82167,128.63083,209.127.173.87,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0 rv:4.0; mg-MG) AppleWebKit/534.45.4 (KHTML, like Gecko) Version/5.0.3 Safari/534.45.4"
2d79b02d-e3a8-4525-9f11-76309ce47095,223cb323-c6bd-4da3-85a9-5bd8778898ed,4429311977017280,05/35,2026-04-21 11:31:58,392290.0,KRW,KR,37.1759,128.9889,186.87.96.58,Mozilla/5.0 (Android 3.2.2; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0
abb2f6a3-954d-419d-b81a-b509cf1f318b,339ab431-9f6e-4ed9-92bf-fe736c3fd794,4694275112836524,11/27,2026-04-21 11:53:24,11868.0,KRW,KR,36.82167,128.63083,192.76.224.248,Opera/8.66.(X11; Linux x86_64; vi-VN) Presto/2.9.181 Version/10.00
b2f8fe93-020d-4430-a42e-28bb89ca455c,3ca438d1-d44f-40eb-8dfa-06353e8ecd57,4283216327534204,09/33,2026-04-21 11:58:42,146303.0,KRW,KR,36.6009,126.665,171.25.101.189,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/43.0.818.0 Mobile/72F160 Safari/535.0"
b03c1105-c9e9-4a06-9659-49c8c2f5ffaf,b5ff1843-8ba4-420d-9ffb-f76f2ead5952,4431311291524777,08/28,2026-04-21 11:59:06,1453039.0,KRW,KR,36.82167,128.63083,206.166.62.3,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/55.0.876.0 Mobile/31Y668 Safari/535.0"
c6d12088-95d2-49cc-b0da-cc9c242e838a,b98728e9-a7a5-489e-9fe2-09196ae10fe0,4817133274867898,01/33,2026-04-21 12:31:58,344345.0,KRW,KR,37.65639,126.835,67.72.145.102,Opera/9.95.(X11; Linux x86_64; an-ES) Presto/2.9.185 Version/11.00
451b7a2a-21a1-454e-8e0f-72e16ab7bda1,4c78d3b1-bf5b-4103-b89c-a3b9ef9ccb6c,4037118752652999,04/36,2026-04-21 13:05:54,955153.0,KRW,KR,37.1759,128.9889,37.4.156.213,Opera/9.39.(X11; Linux i686; crh-UA) Presto/2.9.176 Version/11.00
9f090b7f-6bd5-44c2-88be-64f671a57e32,1b5e5330-a284-4163-bf5a-477065b97f64,4371998443841406,10/33,2026-04-21 13:16:34,488386.0,KRW,KR,36.20389,127.08472,124.170.149.42,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/24.0.821.0 Safari/532.0"
f5aabdaa-6bc5-49a3-952e-ac1932357491,9e131d91-f3a1-493e-9b6f-2ea905475cbf,4104359690749079,01/27,2026-04-21 13:18:26,804917.0,KRW,KR,36.6009,126.665,112.56.20.50,Mozilla/5.0 (Windows 98; ve-ZA; rv:1.9.2.20) Gecko/3191-10-02 01:26:49 Firefox/3.6.1
7b07b8aa-d2f7-4dfc-bc7b-4e123bd39969,cad9c19d-002d-46e6-a3ff-eb3c66495b24,4519150414184639,10/29,2026-04-21 13:56:08,713394.0,KRW,KR,36.20389,127.08472,157.174.178.120,Opera/9.75.(X11; Linux i686; de-LU) Presto/2.9.166 Version/12.00
cd89a480-88a9-4617-95c7-0e9e7c0e4ab0,5d569b33-eaf2-4a32-bc3d-f11ba1675873,4263630889097208,05/36,2026-04-21 14:01:29,2334.62,JPY,DZ,-67.7374585,26.030619,207.77.162.147,Opera/8.27.(Windows NT 5.0; unm-US) Presto/2.9.165 Version/11.00
500dc0de-309d-4dab-862b-c0367f4f0b1f,872fb273-bd5d-491f-aea7-140bddf63a51,4156113134369888,08/29,2026-04-21 14:23:57,1497895.0,KRW,KR,36.20389,127.08472,136.235.8.130,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0)
8836c00b-73c5-4721-a081-211a72befe1a,087c0686-5768-4031-86d1-6454c9c3c357,4771157377550303,12/35,2026-04-21 14:33:12,31559.0,KRW,KR,34.8825,128.62667,125.67.178.147,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0)
b20bd380-a28b-4a10-98c4-45fd66958868,1052072d-52d4-4fa6-b3bc-2fd91806ec61,4798385658912285,05/32,2026-04-21 14:38:42,2896.96,GBP,SA,65.3380135,-162.3896,147.180.60.141,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/17.9j9610.0 Mobile/68D562 Safari/533.2"
fd44d04d-fd3c-492e-93dc-8826b1653407,01e2eb03-e9e3-4464-9320-3883b53e81bc,4689856505593371,09/29,2026-04-21 14:41:26,420136.0,KRW,KR,36.20389,127.08472,35.10.99.183,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/29.0.885.0 Safari/536.2"
99618f55-1c80-4ba5-97c7-c8b8b48ca485,982abc14-8b11-4bb8-9f27-53da245cbf4d,4914468511969335,03/28,2026-04-21 14:52:36,769198.0,KRW,KR,36.20389,127.08472,92.125.112.158,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8042-09-29 06:23:13 Firefox/14.0
28166acc-658e-4f92-9d2a-64fd17bd2b4d,f74fa32e-14b7-468c-b7fc-5203adf336ec,4641483028764830,05/31,2026-04-21 15:11:23,978814.0,KRW,KR,37.65639,126.835,61.152.29.63,Mozilla/5.0 (Android 1.6; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0
ea18a06b-0d3e-46f8-84c4-93b091e5a499,121e7c57-2bcf-4de8-8a40-8d1d163fd65a,4726240170904814,03/30,2026-04-21 15:27:14,1297935.0,KRW,KR,34.8825,128.62667,21.33.32.32,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.28.4 (KHTML, like Gecko) Version/5.0 Safari/535.28.4"
d91513f8-21ab-4068-bb7d-932e63189b93,7af72d52-b66b-4f96-aa1b-abeec73bb57d,4883195533654325,12/31,2026-04-21 15:42:55,601094.0,KRW,KR,36.82167,128.63083,200.164.149.94,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6; rv:1.9.4.20) Gecko/9418-08-06 12:11:28 Firefox/3.8
6b43cad4-9bb1-40e8-9d2c-c5e3b821e58c,0bd76126-285c-45bf-b79e-dcbae0776248,4345468231586434,02/33,2026-04-21 15:47:03,1785.2,GBP,HN,10.4321555,-167.70836,125.136.93.184,Opera/8.89.(Windows CE; it-IT) Presto/2.9.179 Version/11.00
96981227-756d-4db7-9e2d-cb7cecb5ea57,5190d865-9f7a-41db-8a71-fa9ca3b7fe91,4103530339997128,05/30,2026-04-21 15:49:14,2834.52,JPY,BR,68.9021455,-107.401129,80.140.244.137,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5; rv:1.9.6.20) Gecko/4542-09-05 04:12:20 Firefox/10.0
203066e2-d133-4f90-aaa9-41d62545e806,77f6bb4f-1244-40cf-89c0-28ae286ad7d4,4703550128141658,05/27,2026-04-21 15:55:45,830576.0,KRW,KR,36.82167,128.63083,145.169.114.25,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2; rv:1.9.2.20) Gecko/7102-01-21 14:14:25 Firefox/3.8
b8084fd9-4669-47fb-9aa7-ef88ed1d2b24,d263aa3a-a5e8-471c-aa43-ca479bfa3920,4892104005190916,09/28,2026-04-21 15:56:14,192663.0,KRW,KR,36.82167,128.63083,14.79.239.200,Opera/9.67.(X11; Linux i686; bg-BG) Presto/2.9.167 Version/10.00
382f1028-8c64-4559-9d17-b91bcd96a156,b868c44e-4a29-47d7-91c1-7c7f125b6b48,4694691634375322,11/26,2026-04-21 16:06:00,1377114.0,KRW,KR,37.65639,126.835,70.90.0.96,Mozilla/5.0 (Android 3.1; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0
eebd4ccc-f6ca-4d29-95db-c0f498dd08c3,a50c4be3-db84-464c-930a-e9fc389bf04c,4900385033060912,04/29,2026-04-21 16:11:00,241671.0,KRW,KR,36.82167,128.63083,30.130.168.96,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; an-ES) AppleWebKit/535.45.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.45.7"
8afc91de-9414-4c7c-894a-76f123e9fc1c,a305cec2-dfae-4641-a4d0-7a836de5d962,4939365686723128,03/31,2026-04-21 16:13:51,175218.0,KRW,KR,37.1759,128.9889,31.61.0.140,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0)
f3bcc2da-1d5a-4def-a543-c2b00472972b,42d24434-5a4a-44d9-8a9e-9ddb32a7e89c,4679576511210909,03/35,2026-04-21 16:14:15,901861.0,KRW,KR,34.8825,128.62667,27.248.214.139,Opera/8.59.(Windows NT 5.0; af-ZA) Presto/2.9.166 Version/10.00
f70ec96f-e845-4b8e-8ffc-eec20ddebba6,03481611-0f38-4d41-b664-7eebb65993af,4097019556830129,06/28,2026-04-21 16:21:22,69044.0,KRW,KR,36.20389,127.08472,9.178.22.43,Opera/9.70.(Windows NT 5.2; kk-KZ) Presto/2.9.161 Version/12.00
e41c6615-f23a-46d9-904f-794ba58a189c,e91822f6-a8e9-47d5-b3b0-fa1735af9a8c,4721846336575937,09/35,2026-04-21 16:28:31,1450.05,EUR,CM,-6.1467285,-53.922722,3.240.101.167,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5945-04-29 11:58:50 Firefox/3.8
06dd5dd3-0272-4af5-ad97-8514813f43de,113a5f85-49e9-4785-b4e3-1c222a4aef7e,4495185994123688,08/35,2026-04-21 16:32:44,2447.95,USD,UG,-2.5874215,3.123002,107.232.10.243,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/35.0.867.0 Mobile/02H729 Safari/532.1"
ab21803c-ea91-4723-903c-90b087abc40c,e7c6eafe-276f-4d4a-93e8-6026fa9f51f3,4934991388994462,10/29,2026-04-21 16:34:33,1346483.0,KRW,KR,36.20389,127.08472,178.19.231.5,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0)
97817b72-0216-48f6-97af-b31f05c37f09,f5f78e9c-73ed-411c-a5f2-048cae25b303,4500815669419960,10/33,2026-04-21 17:03:01,990388.0,KRW,KR,37.65639,126.835,75.96.43.199,Opera/9.44.(X11; Linux x86_64; fil-PH) Presto/2.9.180 Version/10.00
243cd44d-a405-49ba-9d82-c5bbba3d0507,5047c586-7d48-46a4-83c1-c9fb9ca3e91d,4380913219014426,09/35,2026-04-21 17:09:59,1280.32,EUR,GQ,54.4885605,30.218372,26.135.112.129,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/42.0.898.0 Safari/531.1"
c7cee270-8159-47cf-969a-e734e405f43c,782cc088-6414-4dee-9f12-e697800ccbbc,4243149270900750,05/27,2026-04-21 17:11:55,382.71,USD,DO,86.287228,66.899154,41.2.81.159,Opera/9.97.(Windows NT 11.0; ta-LK) Presto/2.9.187 Version/12.00
d0e8d13c-56f1-40b3-a16c-f1f3e071f719,0a27cf08-9984-48c2-b78b-a5e47e0d26de,4051005295171630,03/35,2026-04-21 17:30:43,801015.0,KRW,KR,34.8825,128.62667,126.34.22.82,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7770-05-23 11:27:42 Firefox/3.8
6af14938-1013-476b-9c78-7094249bfaac,cf81b89d-fc64-472f-bc61-a1d053b73429,4977476575840569,08/34,2026-04-21 17:32:26,883.91,USD,GR,5.165172,31.117565,131.156.220.77,Opera/8.26.(X11; Linux i686; pl-PL) Presto/2.9.163 Version/12.00
